site,subsite,pit,pitID,depth,root
LUQ,EV,R,LUQEVR,19,0.57
LUQ,EV,R,LUQEVR,20,0.6
LUQ,EV,R,LUQEVR,21,0.55
LUQ,EV,R,LUQEVR,22,0.52
LUQ,EV,R,LUQEVR,23,0.49
LUQ,EV,R,LUQEVR,24,0.84
LUQ,EV,R,LUQEVR,25,0.67
LUQ,EV,R,LUQEVR,26,0.64
LUQ,EV,R,LUQEVR,27,0.68
LUQ,EV,R,LUQEVR,28,0.71
LUQ,EV,R,LUQEVR,29,0.6
LUQ,EV,R,LUQEVR,30,0.79
LUQ,EV,R,LUQEVR,31,0.68
LUQ,EV,R,LUQEVR,32,0.79
LUQ,EV,R,LUQEVR,33,0.6
LUQ,EV,R,LUQEVR,34,0.77
LUQ,EV,R,LUQEVR,35,0.68
LUQ,EV,R,LUQEVR,36,0.68
LUQ,EV,R,LUQEVR,37,0.84
LUQ,EV,R,LUQEVR,38,0.66
LUQ,EV,R,LUQEVR,39,0.72
LUQ,EV,R,LUQEVR,40,0.75
LUQ,EV,R,LUQEVR,41,0.69
LUQ,EV,R,LUQEVR,42,0.82
LUQ,EV,R,LUQEVR,43,0.94
LUQ,EV,R,LUQEVR,44,0.82
LUQ,EV,R,LUQEVR,45,0.88
LUQ,EV,R,LUQEVR,46,0.82
LUQ,EV,R,LUQEVR,47,0.88
LUQ,EV,R,LUQEVR,48,0.88
LUQ,EV,R,LUQEVR,49,1.01
LUQ,EV,R,LUQEVR,50,1.01
LUQ,EV,R,LUQEVR,51,0.91
LUQ,EV,R,LUQEVR,52,0.85
LUQ,EV,R,LUQEVR,53,0.79
LUQ,EV,R,LUQEVR,54,0.94
LUQ,EV,R,LUQEVR,55,0.91
LUQ,EV,R,LUQEVR,56,0.75
LUQ,EV,R,LUQEVR,57,0.78
LUQ,EV,R,LUQEVR,58,0.87
LUQ,EV,R,LUQEVR,59,0.91
LUQ,EV,R,LUQEVR,60,0.91
LUQ,EV,R,LUQEVR,61,0.94
LUQ,EV,R,LUQEVR,62,0.87
LUQ,EV,R,LUQEVR,63,0.78
LUQ,EV,R,LUQEVR,64,0.68
LUQ,EV,R,LUQEVR,65,0.81
LUQ,EV,R,LUQEVR,66,0.75
LUQ,EV,R,LUQEVR,67,0.52
LUQ,EV,R,LUQEVR,68,0.71
LUQ,EV,R,LUQEVR,69,0.78
LUQ,EV,R,LUQEVR,70,0.81
LUQ,EV,R,LUQEVR,71,0.75
LUQ,EV,R,LUQEVR,72,0.81
LUQ,EV,R,LUQEVR,73,0.78
LUQ,EV,R,LUQEVR,74,0.7
LUQ,EV,R,LUQEVR,75,0.57
LUQ,EV,R,LUQEVR,76,0.63
LUQ,EV,R,LUQEVR,77,0.47
LUQ,EV,R,LUQEVR,78,0.47
LUQ,EV,R,LUQEVR,79,0.67
LUQ,EV,R,LUQEVR,80,0.63
LUQ,EV,R,LUQEVR,81,0.82
LUQ,EV,R,LUQEVR,82,0.82
LUQ,EV,R,LUQEVR,83,0.82
LUQ,EV,R,LUQEVR,84,0.88
LUQ,EV,R,LUQEVR,85,0.85
LUQ,EV,R,LUQEVR,86,0.48
LUQ,EV,R,LUQEVR,87,0.6
LUQ,EV,R,LUQEVR,88,0.94
LUQ,EV,R,LUQEVR,89,0.72
LUQ,EV,R,LUQEVR,90,0.66
LUQ,EV,R,LUQEVR,91,0.63
LUQ,EV,R,LUQEVR,92,0.65
LUQ,EV,R,LUQEVR,93,0.62
LUQ,EV,R,LUQEVR,94,0.55
LUQ,EV,R,LUQEVR,95,0.49
LUQ,EV,R,LUQEVR,96,0.33
LUQ,EV,R,LUQEVR,97,0.45
LUQ,EV,R,LUQEVR,98,0.52
LUQ,EV,R,LUQEVR,99,0.33
LUQ,EV,R,LUQEVR,100,0.39
LUQ,EV,R,LUQEVR,101,0.5
LUQ,EV,R,LUQEVR,102,0.6
LUQ,EV,R,LUQEVR,103,0.47
LUQ,EV,R,LUQEVR,104,0.71
LUQ,EV,R,LUQEVR,105,0.86
LUQ,EV,R,LUQEVR,106,0.52
LUQ,EV,R,LUQEVR,107,0.37
LUQ,EV,R,LUQEVR,108,0.49
LUQ,EV,R,LUQEVR,109,0.46
LUQ,EV,R,LUQEVR,110,0.44
LUQ,EV,R,LUQEVR,111,0.35
LUQ,EV,R,LUQEVR,112,0.6
LUQ,EV,R,LUQEVR,113,0.51
LUQ,EV,R,LUQEVR,114,0.44
LUQ,EV,R,LUQEVR,115,0.32
LUQ,EV,R,LUQEVR,116,0.51
LUQ,EV,R,LUQEVR,117,0.6
LUQ,EV,R,LUQEVR,118,0.68
LUQ,EV,R,LUQEVR,119,0.75
LUQ,EV,R,LUQEVR,120,0.69
LUQ,EV,R,LUQEVR,121,0.69
LUQ,EV,R,LUQEVR,122,0.72
LUQ,EV,R,LUQEVR,123,0.57
LUQ,EV,R,LUQEVR,124,0.51
LUQ,EV,R,LUQEVR,125,0.42
LUQ,EV,R,LUQEVR,126,0.68
LUQ,EV,R,LUQEVR,127,0.62
LUQ,EV,R,LUQEVR,128,0.58
LUQ,EV,R,LUQEVR,129,0.55
LUQ,EV,R,LUQEVR,130,0.34
LUQ,EV,R,LUQEVR,131,0.69
LUQ,EV,R,LUQEVR,132,0.38
LUQ,EV,R,LUQEVR,133,0.78
LUQ,EV,R,LUQEVR,134,0.5
LUQ,EV,R,LUQEVR,135,0.7
LUQ,EV,R,LUQEVR,136,0.62
LUQ,EV,R,LUQEVR,137,0.46
LUQ,EV,R,LUQEVR,138,0.42
LUQ,EV,R,LUQEVR,139,0.52
LUQ,EV,R,LUQEVR,140,0.67
LUQ,EV,R,LUQEVR,141,0.49
LUQ,EV,R,LUQEVR,142,0.4
LUQ,EV,R,LUQEVR,143,0.62
LUQ,EV,R,LUQEVR,144,0.55
LUQ,EV,R,LUQEVR,145,0.68
LUQ,EV,R,LUQEVR,146,0.68
LUQ,EV,R,LUQEVR,147,0.71
LUQ,EV,R,LUQEVR,148,0.66
LUQ,EV,R,LUQEVR,149,0.6
LUQ,EV,R,LUQEVR,150,0.69
LUQ,EV,T,LUQEVT,1,0.86
LUQ,EV,T,LUQEVT,2,0.65
LUQ,EV,T,LUQEVT,3,0.44
LUQ,EV,T,LUQEVT,4,0.79
LUQ,EV,T,LUQEVT,5,0.51
LUQ,EV,T,LUQEVT,6,0.62
LUQ,EV,T,LUQEVT,7,0.62
LUQ,EV,T,LUQEVT,8,0.58
LUQ,EV,T,LUQEVT,9,0.44
LUQ,EV,T,LUQEVT,10,0.65
LUQ,EV,T,LUQEVT,11,0.58
LUQ,EV,T,LUQEVT,12,0.55
LUQ,EV,T,LUQEVT,13,0.41
LUQ,EV,T,LUQEVT,14,0.51
LUQ,EV,T,LUQEVT,15,0.44
LUQ,EV,T,LUQEVT,16,0.48
LUQ,EV,T,LUQEVT,17,0.58
LUQ,EV,T,LUQEVT,18,0.51
LUQ,EV,T,LUQEVT,19,0.51
LUQ,EV,T,LUQEVT,20,0.55
LUQ,EV,T,LUQEVT,21,0.41
LUQ,EV,T,LUQEVT,22,0.44
LUQ,EV,T,LUQEVT,23,0.38
LUQ,EV,T,LUQEVT,24,0.31
LUQ,EV,T,LUQEVT,25,0.51
LUQ,EV,T,LUQEVT,26,0.58
LUQ,EV,T,LUQEVT,27,0.82
LUQ,EV,T,LUQEVT,28,0.55
LUQ,EV,T,LUQEVT,29,0.64
LUQ,EV,T,LUQEVT,30,0.6
LUQ,EV,T,LUQEVT,31,0.81
LUQ,EV,T,LUQEVT,32,0.62
LUQ,EV,T,LUQEVT,33,0.81
LUQ,EV,T,LUQEVT,34,0.42
LUQ,EV,T,LUQEVT,35,0.42
LUQ,EV,T,LUQEVT,36,0.31
LUQ,EV,T,LUQEVT,37,0.28
LUQ,EV,T,LUQEVT,38,0.46
LUQ,EV,T,LUQEVT,39,0.42
LUQ,EV,T,LUQEVT,40,0.53
LUQ,EV,T,LUQEVT,41,0.39
LUQ,EV,T,LUQEVT,42,0.39
LUQ,EV,T,LUQEVT,43,0.39
LUQ,EV,T,LUQEVT,44,0.56
LUQ,EV,T,LUQEVT,45,0.28
LUQ,EV,T,LUQEVT,46,0.62
LUQ,EV,T,LUQEVT,47,0.76
LUQ,EV,T,LUQEVT,48,0.58
LUQ,EV,T,LUQEVT,49,0.62
LUQ,EV,T,LUQEVT,50,0.72
LUQ,EV,T,LUQEVT,51,0.79
LUQ,EV,T,LUQEVT,52,0.79
LUQ,EV,T,LUQEVT,53,0.62
LUQ,EV,T,LUQEVT,54,0.72
LUQ,EV,T,LUQEVT,55,0.69
LUQ,EV,T,LUQEVT,56,0.67
LUQ,EV,T,LUQEVT,57,0.69
LUQ,EV,T,LUQEVT,58,0.55
LUQ,EV,T,LUQEVT,59,0.64
LUQ,EV,T,LUQEVT,60,0.65
LUQ,EV,T,LUQEVT,61,0.65
LUQ,EV,T,LUQEVT,62,0.51
LUQ,EV,T,LUQEVT,63,0.62
LUQ,EV,T,LUQEVT,64,0.72
LUQ,EV,T,LUQEVT,65,0.82
LUQ,EV,T,LUQEVT,66,0.76
LUQ,EV,T,LUQEVT,67,0.65
LUQ,EV,T,LUQEVT,68,0.65
LUQ,EV,T,LUQEVT,69,0.44
LUQ,EV,T,LUQEVT,70,0.79
LUQ,EV,T,LUQEVT,71,0.86
LUQ,EV,T,LUQEVT,72,0.65
LUQ,EV,T,LUQEVT,73,0.82
LUQ,EV,T,LUQEVT,74,0.79
LUQ,EV,T,LUQEVT,75,0.69
LUQ,IC,M,LUQICM,1,1
LUQ,IC,M,LUQICM,2,1.06
LUQ,IC,M,LUQICM,3,0.96
LUQ,IC,M,LUQICM,4,0.88
LUQ,IC,M,LUQICM,5,0.61
LUQ,IC,M,LUQICM,6,0.67
LUQ,IC,M,LUQICM,7,0.69
LUQ,IC,M,LUQICM,8,0.67
LUQ,IC,M,LUQICM,9,0.63
LUQ,IC,M,LUQICM,10,0.69
LUQ,IC,M,LUQICM,11,1.02
LUQ,IC,M,LUQICM,12,1.02
LUQ,IC,M,LUQICM,13,0.98
LUQ,IC,M,LUQICM,14,0.86
LUQ,IC,M,LUQICM,15,0.98
LUQ,IC,M,LUQICM,16,0.98
LUQ,IC,M,LUQICM,17,0.88
LUQ,IC,M,LUQICM,18,0.77
LUQ,IC,M,LUQICM,19,0.75
LUQ,IC,M,LUQICM,20,0.81
LUQ,IC,M,LUQICM,21,0.83
LUQ,IC,M,LUQICM,22,0.77
LUQ,IC,M,LUQICM,23,0.61
LUQ,IC,M,LUQICM,24,0.65
LUQ,IC,M,LUQICM,25,0.77
LUQ,IC,M,LUQICM,26,0.73
LUQ,IC,M,LUQICM,27,0.81
LUQ,IC,M,LUQICM,28,0.75
LUQ,IC,M,LUQICM,29,0.75
LUQ,IC,M,LUQICM,30,0.77
LUQ,IC,M,LUQICM,31,0.86
LUQ,IC,M,LUQICM,32,0.85
LUQ,IC,M,LUQICM,33,0.83
LUQ,IC,M,LUQICM,34,0.93
LUQ,IC,M,LUQICM,35,0.89
LUQ,IC,M,LUQICM,36,0.91
LUQ,IC,M,LUQICM,37,1.1
LUQ,IC,M,LUQICM,38,0.97
LUQ,IC,M,LUQICM,39,0.97
LUQ,IC,M,LUQICM,40,1.04
LUQ,IC,M,LUQICM,41,1.08
LUQ,IC,M,LUQICM,42,1.06
LUQ,IC,M,LUQICM,43,1.06
LUQ,IC,M,LUQICM,44,1.01
LUQ,IC,M,LUQICM,45,0.97
LUQ,IC,M,LUQICM,46,1.01
LUQ,IC,M,LUQICM,47,0.99
LUQ,IC,M,LUQICM,48,0.97
LUQ,IC,M,LUQICM,49,1.06
LUQ,IC,M,LUQICM,50,1.04
LUQ,IC,M,LUQICM,51,1.08
LUQ,IC,M,LUQICM,52,0.96
LUQ,IC,M,LUQICM,53,0.86
LUQ,IC,M,LUQICM,54,0.9
LUQ,IC,M,LUQICM,55,0.94
LUQ,IC,M,LUQICM,56,0.94
LUQ,IC,M,LUQICM,57,1.08
LUQ,IC,M,LUQICM,58,0.83
LUQ,IC,M,LUQICM,59,0.88
LUQ,IC,M,LUQICM,60,0.77
LUQ,IC,M,LUQICM,61,0.79
LUQ,IC,M,LUQICM,62,0.79
LUQ,IC,M,LUQICM,63,0.77
LUQ,IC,M,LUQICM,64,0.61
LUQ,IC,M,LUQICM,65,0.61
LUQ,IC,M,LUQICM,66,0.47
LUQ,IC,M,LUQICM,67,0.49
LUQ,IC,M,LUQICM,68,0.37
LUQ,IC,M,LUQICM,69,0.25
LUQ,IC,M,LUQICM,70,0.29
LUQ,IC,M,LUQICM,71,0.22
LUQ,IC,M,LUQICM,72,0.29
LUQ,IC,M,LUQICM,73,0.19
LUQ,IC,M,LUQICM,74,0.38
LUQ,IC,M,LUQICM,75,0.46
LUQ,IC,M,LUQICM,76,0.44
LUQ,IC,M,LUQICM,77,0.44
LUQ,IC,M,LUQICM,78,0.38
LUQ,IC,M,LUQICM,79,0.42
LUQ,IC,M,LUQICM,80,0.34
LUQ,IC,M,LUQICM,81,0.4
LUQ,IC,M,LUQICM,82,0.3
LUQ,IC,M,LUQICM,83,0.25
LUQ,IC,M,LUQICM,84,0.3
LUQ,IC,M,LUQICM,85,0.34
LUQ,IC,M,LUQICM,86,0.38
LUQ,IC,M,LUQICM,87,0.37
LUQ,IC,M,LUQICM,88,0.39
LUQ,IC,M,LUQICM,89,0.34
LUQ,IC,M,LUQICM,90,0.37
LUQ,IC,M,LUQICM,91,0.39
LUQ,IC,M,LUQICM,92,0.31
LUQ,IC,M,LUQICM,93,0.46
LUQ,IC,M,LUQICM,94,0.41
LUQ,IC,M,LUQICM,95,0.47
LUQ,IC,M,LUQICM,96,0.56
LUQ,IC,M,LUQICM,97,0.32
LUQ,IC,M,LUQICM,98,0.22
LUQ,IC,M,LUQICM,99,0.32
LUQ,IC,M,LUQICM,100,0.47
LUQ,IC,M,LUQICM,101,0.42
LUQ,IC,M,LUQICM,102,0.45
LUQ,IC,M,LUQICM,103,0.38
LUQ,IC,M,LUQICM,104,0.52
LUQ,IC,M,LUQICM,105,0.65
LUQ,IC,M,LUQICM,106,0.42
LUQ,IC,M,LUQICM,107,0.48
LUQ,IC,M,LUQICM,108,0.58
LUQ,IC,M,LUQICM,109,0.51
LUQ,IC,M,LUQICM,110,0.36
LUQ,IC,M,LUQICM,111,0.36
LUQ,IC,M,LUQICM,112,0.43
LUQ,IC,M,LUQICM,113,0.72
LUQ,IC,M,LUQICM,114,0.6
LUQ,IC,M,LUQICM,115,0.78
LUQ,IC,M,LUQICM,116,0.42
LUQ,IC,M,LUQICM,117,0.57
LUQ,IC,M,LUQICM,118,0.47
LUQ,IC,M,LUQICM,119,0.59
LUQ,IC,M,LUQICM,120,0.67
LUQ,IC,M,LUQICM,121,0.59
LUQ,IC,M,LUQICM,122,0.56
LUQ,IC,M,LUQICM,123,0.59
LUQ,IC,M,LUQICM,124,0.61
LUQ,IC,M,LUQICM,125,0.46
LUQ,IC,M,LUQICM,126,0.52
LUQ,IC,M,LUQICM,127,0.49
LUQ,IC,M,LUQICM,128,0.68
LUQ,IC,M,LUQICM,129,0.49
LUQ,IC,M,LUQICM,130,0.52
LUQ,IC,M,LUQICM,131,0.64
LUQ,IC,M,LUQICM,132,0.56
LUQ,IC,M,LUQICM,133,0.56
LUQ,IC,M,LUQICM,134,0.59
LUQ,IC,M,LUQICM,135,0.53
LUQ,IC,M,LUQICM,136,0.63
LUQ,IC,M,LUQICM,137,0.57
LUQ,IC,M,LUQICM,138,0.57
LUQ,IC,M,LUQICM,139,0.6
LUQ,IC,M,LUQICM,140,0.63
LUQ,IC,M,LUQICM,141,0.62
LUQ,IC,M,LUQICM,142,0.62
LUQ,IC,M,LUQICM,143,0.65
LUQ,IC,M,LUQICM,144,0.69
LUQ,IC,M,LUQICM,145,0.79
LUQ,IC,M,LUQICM,146,0.71
LUQ,IC,M,LUQICM,147,0.59
LUQ,IC,M,LUQICM,148,0.71
LUQ,IC,M,LUQICM,149,0.63
LUQ,IC,M,LUQICM,150,0.73
LUQ,IC,M,LUQICM,151,0.65
LUQ,IC,M,LUQICM,152,0.55
LUQ,IC,M,LUQICM,153,0.71
LUQ,IC,M,LUQICM,154,0.57
LUQ,IC,M,LUQICM,155,0.61
LUQ,IC,M,LUQICM,156,0.61
LUQ,IC,M,LUQICM,157,0.61
LUQ,IC,M,LUQICM,158,0.61
LUQ,IC,M,LUQICM,159,0.65
LUQ,IC,M,LUQICM,160,0.67
LUQ,IC,M,LUQICM,161,0.63
LUQ,IC,M,LUQICM,162,0.75
LUQ,IC,M,LUQICM,163,0.75
LUQ,IC,M,LUQICM,164,0.66
LUQ,IC,M,LUQICM,165,0.68
LUQ,IC,M,LUQICM,166,0.82
LUQ,IC,M,LUQICM,167,0.78
LUQ,IC,M,LUQICM,168,0.53
LUQ,IC,M,LUQICM,169,0.61
LUQ,IC,M,LUQICM,170,0.47
LUQ,IC,M,LUQICM,171,0.6
LUQ,IC,M,LUQICM,172,0.61
LUQ,IC,M,LUQICM,173,0.59
LUQ,IC,M,LUQICM,174,0.7
LUQ,IC,M,LUQICM,175,0.63
LUQ,IC,M,LUQICM,176,0.4
LUQ,IC,M,LUQICM,177,0.55
LUQ,IC,M,LUQICM,178,0.44
LUQ,IC,M,LUQICM,179,0.53
LUQ,IC,M,LUQICM,180,0.44
LUQ,IC,M,LUQICM,181,0.42
LUQ,IC,R,LUQICR,1,0.75
LUQ,IC,R,LUQICR,2,0.71
LUQ,IC,R,LUQICR,3,0.8
LUQ,IC,R,LUQICR,4,0.67
LUQ,IC,R,LUQICR,5,0.62
LUQ,IC,R,LUQICR,6,0.51
LUQ,IC,R,LUQICR,7,0.62
LUQ,IC,R,LUQICR,8,0.6
LUQ,IC,R,LUQICR,9,0.6
LUQ,IC,R,LUQICR,10,0.6
LUQ,IC,R,LUQICR,11,0.73
LUQ,IC,R,LUQICR,12,0.86
LUQ,IC,R,LUQICR,13,0.58
LUQ,IC,R,LUQICR,14,0.69
LUQ,IC,R,LUQICR,15,0.64
LUQ,IC,R,LUQICR,16,0.8
LUQ,IC,R,LUQICR,17,0.8
LUQ,IC,R,LUQICR,18,0.64
LUQ,IC,R,LUQICR,19,0.71
LUQ,IC,R,LUQICR,20,0.62
LUQ,IC,R,LUQICR,21,0.58
LUQ,IC,R,LUQICR,22,0.53
LUQ,IC,R,LUQICR,23,0.56
LUQ,IC,R,LUQICR,24,0.51
LUQ,IC,R,LUQICR,25,0.43
LUQ,IC,R,LUQICR,26,0.32
LUQ,IC,R,LUQICR,27,0.38
LUQ,IC,R,LUQICR,28,0.32
LUQ,IC,R,LUQICR,29,0.45
LUQ,IC,R,LUQICR,30,0.34
LUQ,IC,R,LUQICR,31,0.32
LUQ,IC,R,LUQICR,32,0.32
LUQ,IC,R,LUQICR,33,0.34
LUQ,IC,R,LUQICR,34,0.23
LUQ,IC,R,LUQICR,35,0.3
LUQ,IC,R,LUQICR,36,0.32
LUQ,IC,R,LUQICR,37,0.34
LUQ,IC,R,LUQICR,38,0.3
LUQ,IC,R,LUQICR,39,0.32
LUQ,IC,R,LUQICR,40,0.51
LUQ,IC,R,LUQICR,41,0.4
LUQ,IC,R,LUQICR,42,0.4
LUQ,IC,R,LUQICR,43,0.63
LUQ,IC,R,LUQICR,44,0.55
LUQ,IC,R,LUQICR,45,0.57
LUQ,IC,R,LUQICR,46,0.71
LUQ,IC,R,LUQICR,47,0.55
LUQ,IC,R,LUQICR,48,0.52
LUQ,IC,R,LUQICR,49,0.6
LUQ,IC,R,LUQICR,50,0.63
LUQ,IC,R,LUQICR,51,0.47
LUQ,IC,R,LUQICR,52,0.73
LUQ,IC,R,LUQICR,53,0.63
LUQ,IC,R,LUQICR,54,0.57
LUQ,IC,R,LUQICR,55,0.39
LUQ,IC,R,LUQICR,56,0.39
LUQ,IC,R,LUQICR,57,0.44
LUQ,IC,R,LUQICR,58,0.44
LUQ,IC,R,LUQICR,59,0.39
LUQ,IC,R,LUQICR,60,0.44
LUQ,IC,R,LUQICR,61,0.34
LUQ,IC,R,LUQICR,62,0.34
LUQ,IC,R,LUQICR,63,0.44
LUQ,IC,R,LUQICR,64,0.55
LUQ,IC,R,LUQICR,65,0.44
LUQ,IC,R,LUQICR,66,0.28
LUQ,IC,R,LUQICR,67,0.42
LUQ,IC,R,LUQICR,68,0.45
LUQ,IC,R,LUQICR,69,0.53
LUQ,IC,R,LUQICR,70,0.63
LUQ,IC,R,LUQICR,71,0.68
LUQ,IC,R,LUQICR,72,0.54
LUQ,IC,R,LUQICR,73,0.74
LUQ,IC,R,LUQICR,74,0.52
LUQ,IC,R,LUQICR,75,0.69
LUQ,IC,R,LUQICR,76,0.58
LUQ,IC,R,LUQICR,77,0.62
LUQ,IC,R,LUQICR,78,0.49
LUQ,IC,R,LUQICR,79,0.65
LUQ,IC,R,LUQICR,80,0.49
LUQ,IC,R,LUQICR,81,0.51
LUQ,IC,R,LUQICR,82,0.49
LUQ,IC,R,LUQICR,83,0.42
LUQ,IC,R,LUQICR,84,0.57
LUQ,IC,R,LUQICR,85,0.61
LUQ,IC,R,LUQICR,86,0.63
LUQ,IC,R,LUQICR,87,0.52
LUQ,IC,R,LUQICR,88,0.52
LUQ,IC,R,LUQICR,89,0.38
LUQ,IC,R,LUQICR,90,0.41
LUQ,IC,R,LUQICR,91,0.48
LUQ,IC,R,LUQICR,92,0.48
LUQ,IC,R,LUQICR,93,0.48
LUQ,IC,R,LUQICR,94,0.34
LUQ,IC,R,LUQICR,95,0.37
LUQ,IC,R,LUQICR,96,0.47
LUQ,IC,R,LUQICR,97,0.47
LUQ,IC,R,LUQICR,98,0.42
LUQ,IC,R,LUQICR,99,0.59
LUQ,IC,R,LUQICR,100,0.49
LUQ,IC,R,LUQICR,101,0.53
LUQ,IC,R,LUQICR,102,0.78
LUQ,IC,R,LUQICR,103,0.65
LUQ,IC,R,LUQICR,104,0.67
LUQ,IC,R,LUQICR,105,0.74
LUQ,IC,R,LUQICR,106,0.67
LUQ,IC,R,LUQICR,107,0.8
